POSTCODE,LAT,LNG
6979,-31.95458,115.8962
6980,-32.01766,115.96714
6981,-31.95183,115.87696
6982,-31.86982,116.16912
6983,-32.00564,115.90443
6984,-31.96577,115.93346
6985,-33.62528,115.60016
6986,-31.99208,115.94556
6987,-32.01766,115.96714
6988,-32.05001,115.96476
6989,-32.0396,116.00957
6990,-32.06041,116.00846
6991,-32.09788,116.09596
6992,-31.9645,115.92039
6997,-32.09788,116.09596
7000,-42.87835,147.308
7001,-43.53591,146.35605
7002,-42.89969,147.44635
7004,-42.89015,147.32893
7005,-42.9162,147.3368
7006,-42.90811,147.34439
7007,-42.92286,147.3195
7008,-42.86193,147.29327
7009,-42.84261,147.28968
7010,-42.85913,147.21237
7011,-42.79339,147.23006
7012,-42.83372,147.17438
7015,-42.83903,147.36017
7016,-42.81355,147.34638
7017,-42.71927,147.31511
7018,-42.87759,147.38568
7019,-42.89878,147.43334
7020,-42.96574,147.47851
7021,-42.9068,147.48002
7022,-43.05316,147.47988
7023,-42.98831,147.40932
7024,-42.95041,147.51218
7025,-42.73026,147.43967
7026,-42.64604,147.45136
7027,-42.53638,147.3835
7030,-42.31704,146.96714
7050,-42.9755,147.29818
7051,-42.98739,147.32724
7052,-43.00805,147.3093
7053,-42.94731,147.3347
7054,-43.00658,147.2567
7055,-42.99471,147.2852
7109,-43.57109,146.52406
7112,-43.28661,147.1362
7113,-43.09105,146.97049
7116,-43.26212,147.03435
7117,-43.33843,147.04013
7119,-42.43189,147.36537
7120,-42.31694,147.48727
7139,-42.71549,145.9253
7140,-42.54421,146.45502
7150,-43.07759,147.95844
7151,-41.51872,146.64266
7155,-43.12887,147.21692
7162,-43.15865,147.20963
7163,-43.20977,147.22748
7170,-42.85132,147.44979
7171,-42.78011,147.48828
7172,-42.73029,147.6317
7173,-42.82365,147.63074
7174,-42.80768,147.74328
7175,-42.81861,147.82859
7176,-42.7531,147.83767
7177,-42.88419,147.97649
7178,-42.95847,147.90615
7179,-43.03383,147.94496
7180,-43.13871,148.00656
7182,-43.17434,147.86154
7183,-43.17119,147.75059
7184,-43.16934,147.72853
7185,-43.0629,147.75378
7186,-43.02952,147.66398
7187,-43.02774,147.84803
7190,-42.62988,148.0917
7209,-42.10458,147.61431
7210,-41.91592,147.41075
7211,-41.78862,147.31709
7212,-41.56788,147.48841
7213,-41.81691,147.7663
7214,-41.60072,147.8974
7215,-42.28145,148.27553
7216,-41.28424,148.0764
7248,-41.39724,147.13019
7249,-41.47243,147.15779
7250,-41.43225,147.07759
7252,-41.14803,146.99252
7253,-41.11742,146.83066
7254,-41.13407,147.19802
7255,-39.94938,148.32925
7256,-39.83095,144.15978
7257,-40.50598,148.33896
7258,-41.49994,147.20945
7259,-41.35882,147.35769
7260,-41.15879,147.50208
7261,-41.12694,147.56782
7262,-40.80151,147.63004
7263,-41.30879,147.70265
7264,-41.01635,148.05178
7265,-41.08106,147.82343
7267,-41.26491,147.0864
7268,-41.33389,147.15276
7270,-41.17792,146.78395
7275,-41.31989,146.83532
7276,-41.29308,146.97202
7277,-41.36642,146.99698
7290,-41.51251,147.0686
7291,-41.53063,147.0136
7292,-41.4721,146.94473
7300,-41.61429,147.21929
7301,-41.60012,147.04648
7302,-41.70457,146.98829
7303,-41.59491,146.81508
7304,-41.71679,146.16889
7305,-41.35232,146.41213
7306,-41.46696,146.19611
7307,-41.21049,146.57356
7310,-41.23735,146.23941
7315,-41.30317,146.07241
7316,-41.26971,145.93178
7320,-41.08422,145.86208
7321,-41.45639,145.50373
7322,-41.04447,145.80453
7325,-41.10031,145.60756
7330,-40.78234,145.05762
7331,-40.75855,145.27542
7466,-42.29131,145.80745
7467,-42.09373,145.52969
7468,-42.70603,145.53767
7469,-41.78439,145.20163
7470,-41.90213,145.50057
8001,-37.81444,144.98258
8002,-37.81444,144.98258
8003,-37.8183,144.957
8004,-36.5588,145.46899
8005,-37.82461,144.95086
8006,-37.8097,144.95931
8007,-37.8183,144.957
8008,-37.84425,144.97016
8009,-37.8172,144.96453
8010,-38.18586,146.29373
8011,-37.81131,144.96175
8012,-37.81472,144.94804
8045,-37.81444,144.98258
8051,-37.81444,144.98258
8066,-37.81444,144.98258
8069,-37.81444,144.98258
8070,-37.81444,144.98258
8071,-37.81444,144.98258
8102,-37.81444,144.98258
8107,-37.81444,144.98258
8111,-37.81444,144.98258
8120,-37.81444,144.98258
8205,-37.81444,144.98258
8383,-37.81444,144.98258
8438,-37.7981,144.81108
8511,-37.7981,144.81108
8785,-38.01611,145.2085
9000,-27.60348,152.82314
9001,-27.60348,152.82314
9002,-27.60348,152.82314
9005,-27.60348,152.82314
9007,-27.60348,152.82314
9009,-27.60348,152.82314
9010,-27.60348,152.82314
9013,-27.60348,152.82314
9015,-27.60348,152.82314
9464,-27.39706,153.07498
9726,-28.00878,153.4122
9999,-37.8174,144.95678
